PLAYER_NAME,SHOT_MADE_FLAG,LOC_X,LOC_Y,high_pres
Nikola Mirotic,1,,,0
Nikola Mirotic,1,,,0
Nikola Mirotic,1,,,0
Greg Monroe,1,,,0
Greg Monroe,1,,,0
Bobby Portis,1,,,0
Bobby Portis,1,,,0
Giannis Antetokounmpo,1,,,0
Giannis Antetokounmpo,0,,,0
Giannis Antetokounmpo,1,,,0
Jimmy Butler,1,,,0
Jimmy Butler,1,,,0
Khris Middleton,1,,,0
Pau Gasol,1,,,0
Pau Gasol,1,,,0
Jimmy Butler,1,,,0
Michael Carter-Williams,1,,,0
Jimmy Butler,1,,,0
Jimmy Butler,1,,,0
Bobby Portis,1,,,0
Bobby Portis,1,,,0
O.J. Mayo,0,,,0
Jimmy Butler,1,,,0
Jimmy Butler,1,,,0
Greg Monroe,1,,,0
Greg Monroe,0,,,0
Pau Gasol,1,,,0
Pau Gasol,1,,,0
Dirk Nowitzki,1,,,0
Dirk Nowitzki,1,,,0
Wesley Matthews,1,,,0
Wesley Matthews,1,,,0
Chandler Parsons,0,,,0
Chandler Parsons,0,,,0
Wesley Matthews,0,,,0
Wesley Matthews,1,,,0
DeMarcus Cousins,0,,,0
JaVale McGee,1,,,0
JaVale McGee,0,,,0
DeMarcus Cousins,0,,,0
DeMarcus Cousins,1,,,0
Dirk Nowitzki,1,,,0
Dirk Nowitzki,1,,,0
Quincy Acy,1,,,0
Quincy Acy,1,,,0
DeMarcus Cousins,0,,,0
Chandler Parsons,1,,,0
Chandler Parsons,1,,,0
Quincy Acy,1,,,0
Deron Williams,1,,,0
Rudy Gay,1,,,0
Rudy Gay,1,,,0
Darren Collison,0,,,0
Dirk Nowitzki,1,,,0
Dirk Nowitzki,0,,,0
Deron Williams,0,,,0
Deron Williams,1,,,0
Zaza Pachulia,0,,,0
Zaza Pachulia,1,,,0
Wesley Matthews,1,,,0
Darren Collison,1,,,0
Darren Collison,1,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
Deron Williams,0,,,0
Lou Williams,1,,,0
Lou Williams,1,,,0
Lou Williams,1,,,0
Lou Williams,1,,,0
Lou Williams,1,,,0
Larry Nance Jr.,1,,,0
Lou Williams,1,,,0
Lou Williams,1,,,0
Jordan Clarkson,1,,,0
Jordan Clarkson,1,,,0
Jordan Clarkson,1,,,0
Jordan Clarkson,1,,,0
Nick Young,1,,,0
Nick Young,0,,,1
Nick Young,0,,,1
Lou Williams,1,,,0
Lou Williams,1,,,0
Metta World Peace,1,,,0
Metta World Peace,0,,,0
Larry Nance Jr.,0,,,0
Klay Thompson,1,,,1
Klay Thompson,1,,,1
Draymond Green,0,,,1
Draymond Green,0,,,1
Lou Williams,1,,,0
Klay Thompson,1,,,1
Klay Thompson,1,,,1
Draymond Green,1,,,1
Draymond Green,0,,,1
Draymond Green,0,,,1
Draymond Green,1,,,1
Stephen Curry,1,,,1
Draymond Green,1,,,1
Draymond Green,1,,,1
Marreese Speights,1,,,1
Marreese Speights,1,,,1
Jordan Clarkson,1,,,1
Marreese Speights,1,,,1
Marreese Speights,1,,,1
Brandon Bass,0,,,1
Klay Thompson,1,,,1
Klay Thompson,1,,,1
Brandon Bass,1,,,1
Brandon Bass,1,,,1
Anthony Brown,1,,,1
Anthony Brown,1,,,1
Ian Clark,1,,,1
Ian Clark,0,,,1
Ryan Kelly,1,,,1
Ryan Kelly,1,,,1
Ryan Kelly,1,,,1
Luol Deng,1,,,0
Dwyane Wade,1,,,0
Dwyane Wade,1,,,0
Carmelo Anthony,1,,,0
Carmelo Anthony,1,,,0
Langston Galloway,1,,,0
Chris Bosh,1,,,0
Chris Bosh,1,,,0
Hassan Whiteside,1,,,0
Hassan Whiteside,1,,,0
Carmelo Anthony,0,,,0
Carmelo Anthony,1,,,1
Kristaps Porzingis,1,,,0
Kristaps Porzingis,1,,,0
Kristaps Porzingis,1,,,0
Kristaps Porzingis,1,,,0
Gerald Green,1,,,0
Gerald Green,1,,,0
Robin Lopez,1,,,0
Derrick Williams,1,,,1
Derrick Williams,1,,,1
Chris Bosh,0,,,1
Luol Deng,1,,,0
Luol Deng,1,,,0
Chris Bosh,1,,,0
Goran Dragic,1,,,0
Goran Dragic,1,,,0
Carmelo Anthony,1,,,0
Carmelo Anthony,1,,,0
Carmelo Anthony,1,,,0
Carmelo Anthony,1,,,0
Kristaps Porzingis,1,,,0
Kristaps Porzingis,1,,,0
Ian Mahinmi,1,,,0
Ian Mahinmi,0,,,0
Channing Frye,1,,,0
Channing Frye,1,,,0
Shabazz Napier,1,,,0
Shabazz Napier,1,,,0
Shabazz Napier,1,,,0
Glenn Robinson III,0,,,0
Ian Mahinmi,0,,,0
Ian Mahinmi,1,,,0
Paul George,1,,,0
Paul George,1,,,0
Paul George,1,,,0
Ian Mahinmi,1,,,0
Ian Mahinmi,1,,,0
Paul George,1,,,0
Paul George,1,,,0
Paul George,1,,,0
Paul George,1,,,0
Aaron Gordon,1,,,0
Aaron Gordon,1,,,0
Shabazz Napier,1,,,0
Shabazz Napier,1,,,0
Dewayne Dedmon,1,,,0
Dewayne Dedmon,1,,,0
Glenn Robinson III,0,,,0
Glenn Robinson III,1,,,0
Evan Fournier,1,,,0
Evan Fournier,1,,,0
Rodney Stuckey,1,,,0
Rodney Stuckey,1,,,0
Nikola Vucevic,0,,,0
Nikola Vucevic,1,,,0
Paul George,1,,,0
Paul George,1,,,0
George Hill,1,,,0
George Hill,1,,,0
George Hill,1,,,0
Victor Oladipo,1,,,0
Victor Oladipo,1,,,0
Monta Ellis,1,,,0
Monta Ellis,1,,,0
Monta Ellis,1,,,0
Monta Ellis,1,,,0
Monta Ellis,1,,,0
Monta Ellis,1,,,0
Garrett Temple,1,,,0
Garrett Temple,1,,,0
Tristan Thompson,0,,,0
Tristan Thompson,1,,,0
Garrett Temple,0,,,0
Garrett Temple,1,,,0
John Wall,0,,,0
John Wall,0,,,0
Nene,0,,,0
Nene,0,,,0
Nene,0,,,0
Nene,1,,,0
Kelly Oubre Jr.,0,,,0
Kyrie Irving,1,,,0
Jarell Eddie,1,,,0
Jarell Eddie,1,,,0
LeBron James,1,,,0
Ramon Sessions,1,,,0
Ramon Sessions,1,,,0
LeBron James,1,,,0
LeBron James,1,,,0
Jared Dudley,0,,,0
Jared Dudley,1,,,0
Jared Dudley,1,,,0
LeBron James,1,,,0
LeBron James,1,,,0
Jared Dudley,1,,,0
Jared Dudley,1,,,0
LeBron James,1,,,0
LeBron James,0,,,0
Garrett Temple,1,,,0
Otto Porter Jr.,0,,,0
Otto Porter Jr.,1,,,0
Tristan Thompson,1,,,0
Tristan Thompson,1,,,1
Otto Porter Jr.,1,,,0
LeBron James,0,,,0
Gary Neal,0,,,0
Kyrie Irving,0,,,0
Kyrie Irving,1,,,0
Kyrie Irving,1,,,0
Kyrie Irving,0,,,0
Tristan Thompson,1,,,0
Tristan Thompson,0,,,0
Gary Neal,1,,,0
Gary Neal,1,,,0
Jae Crowder,1,,,0
Jae Crowder,1,,,0
Reggie Jackson,1,,,0
Kentavious Caldwell-Pope,1,,,0
Kentavious Caldwell-Pope,0,,,0
Reggie Jackson,1,,,0
Reggie Jackson,1,,,0
Kelly Olynyk,0,,,0
Kelly Olynyk,0,,,0
Brandon Jennings,1,,,0
Brandon Jennings,1,,,0
Marcus Morris,0,,,0
Marcus Morris,1,,,0
Jonas Jerebko,1,,,0
Marcus Morris,1,,,0
Marcus Morris,1,,,0
Jared Sullinger,1,,,0
Jared Sullinger,1,,,0
Ersan Ilyasova,0,,,0
Ersan Ilyasova,0,,,0
Isaiah Thomas,0,,,0
Isaiah Thomas,1,,,0
Reggie Jackson,0,,,0
Reggie Jackson,1,,,0
Reggie Jackson,1,,,0
Anthony Tolliver,0,,,0
Anthony Tolliver,0,,,0
Isaiah Thomas,1,,,0
Isaiah Thomas,1,,,0
Isaiah Thomas,1,,,0
Andre Drummond,0,,,0
Andre Drummond,1,,,0
Andre Drummond,0,,,0
Jae Crowder,1,,,0
Jae Crowder,1,,,0
Marcus Morris,1,,,0
Isaiah Thomas,1,,,0
Andre Drummond,0,,,0
Andre Drummond,0,,,0
Evan Turner,1,,,0
Evan Turner,1,,,0
Evan Turner,1,,,0
Evan Turner,1,,,0
Kentavious Caldwell-Pope,1,,,0
Kentavious Caldwell-Pope,1,,,0
Brandon Jennings,0,,,0
Brandon Jennings,1,,,0
Stanley Johnson,1,,,0
Stanley Johnson,1,,,0
Isaiah Thomas,0,,,0
Isaiah Thomas,1,,,0
Reggie Jackson,1,,,0
Reggie Jackson,1,,,0
Isaiah Thomas,0,,,0
Isaiah Thomas,1,,,0
Isaiah Thomas,0,,,0
Isaiah Thomas,1,,,0
Isaiah Thomas,1,,,0
Marcus Smart,0,,,0
Aron Baynes,1,,,0
Aron Baynes,1,,,0
Kentavious Caldwell-Pope,1,,,0
Kentavious Caldwell-Pope,0,,,0
DeMar DeRozan,1,,,0
Jonas Valanciunas,1,,,0
Jonas Valanciunas,1,,,0
Kyle Lowry,1,,,0
Kyle Lowry,1,,,0
Kyle Lowry,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,0,,,0
Jonas Valanciunas,1,,,0
Jonas Valanciunas,1,,,0
Brook Lopez,1,,,0
Brook Lopez,1,,,0
James Johnson,1,,,0
James Johnson,1,,,0
Thaddeus Young,1,,,0
Jonas Valanciunas,1,,,0
Jonas Valanciunas,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
Andrea Bargnani,0,,,1
Andrea Bargnani,1,,,1
Cory Joseph,1,,,1
Cory Joseph,1,,,1
Brook Lopez,0,,,1
Bojan Bogdanovic,1,,,0
Bojan Bogdanovic,1,,,0
Brook Lopez,0,,,0
Brook Lopez,0,,,0
Willie Reed,1,,,1
Willie Reed,0,,,1
Kenneth Faried,0,,,0
Kenneth Faried,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,0,,,0
Nikola Pekovic,1,,,0
Nikola Pekovic,1,,,0
Shabazz Muhammad,0,,,0
Shabazz Muhammad,1,,,0
Jusuf Nurkic,1,,,0
Jusuf Nurkic,1,,,0
Kevin Martin,1,,,0
Kevin Martin,1,,,0
Jusuf Nurkic,0,,,0
Jusuf Nurkic,0,,,0
Andrew Wiggins,1,,,0
Andrew Wiggins,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Andrew Wiggins,0,,,0
Andrew Wiggins,1,,,0
Danilo Gallinari,1,,,0
Nikola Pekovic,1,,,0
Nikola Pekovic,1,,,0
Jusuf Nurkic,0,,,0
Jusuf Nurkic,1,,,0
Nikola Pekovic,1,,,0
Nikola Pekovic,1,,,0
Andrew Wiggins,0,,,0
Andrew Wiggins,0,,,0
Karl-Anthony Towns,1,,,0
Karl-Anthony Towns,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Ricky Rubio,1,,,0
Ricky Rubio,0,,,0
Will Barton,1,,,0
Will Barton,1,,,0
Anthony Davis,1,,,0
Anthony Davis,1,,,0
J.J. Barea,1,,,0
J.J. Barea,0,,,0
Anthony Davis,1,,,0
Anthony Davis,1,,,0
Devin Harris,1,,,0
Devin Harris,0,,,0
Dwight Powell,1,,,0
Dwight Powell,1,,,0
Norris Cole,1,,,0
Norris Cole,1,,,0
Ryan Anderson,1,,,0
Dante Cunningham,0,,,0
Dante Cunningham,1,,,0
Chandler Parsons,1,,,0
Raymond Felton,1,,,0
Raymond Felton,1,,,0
Ryan Anderson,1,,,0
Ryan Anderson,0,,,0
Tyreke Evans,0,,,0
Tyreke Evans,1,,,0
Chandler Parsons,1,,,0
Chandler Parsons,1,,,0
Raymond Felton,1,,,0
Jeremy Evans,1,,,0
Jeremy Evans,1,,,0
Ryan Anderson,1,,,0
Ryan Anderson,1,,,0
Ryan Anderson,1,,,0
Ryan Anderson,1,,,0
Dwight Powell,0,,,0
Dwight Powell,1,,,0
Anthony Davis,0,,,0
Tyreke Evans,1,,,0
Tyreke Evans,1,,,0
Dwight Powell,1,,,0
Dwight Powell,1,,,0
Raymond Felton,1,,,0
Raymond Felton,1,,,0
Raymond Felton,1,,,0
Raymond Felton,1,,,0
Gordon Hayward,1,,,0
Rodney Hood,1,,,0
Rodney Hood,1,,,0
Tim Duncan,1,,,0
Tim Duncan,1,,,0
Kawhi Leonard,1,,,0
Joe Ingles,1,,,0
Jonathon Simmons,1,,,0
Boban Marjanovic,0,,,0
Boban Marjanovic,1,,,0
Gordon Hayward,1,,,0
Gordon Hayward,1,,,0
Gordon Hayward,1,,,0
Ray McCallum,1,,,0
Ray McCallum,1,,,0
Jeff Withey,1,,,0
Jeff Withey,0,,,0
Jeff Withey,1,,,0
Kyle Anderson,1,,,0
Rodney Hood,1,,,0
Rodney Hood,1,,,0
Boban Marjanovic,1,,,0
Boban Marjanovic,0,,,0
Raul Neto,1,,,0
Raul Neto,1,,,0
Tibor Pleiss,1,,,0
Tibor Pleiss,1,,,0
Boban Marjanovic,1,,,0
Boban Marjanovic,0,,,0
Chris Johnson,1,,,0
Chris Johnson,1,,,0
Tyson Chandler,1,,,0
Tyson Chandler,1,,,0
PJ Hairston,1,,,0
PJ Hairston,0,,,0
Jeremy Lin,1,,,0
Jeremy Lin,1,,,0
Ronnie Price,0,,,0
Ronnie Price,1,,,0
Jon Leuer,1,,,0
Jon Leuer,1,,,0
Brandon Knight,1,,,0
Brian Roberts,1,,,0
PJ Hairston,0,,,0
PJ Hairston,1,,,0
PJ Hairston,1,,,0
Marvin Williams,1,,,0
Marvin Williams,1,,,0
Tyson Chandler,0,,,0
Tyson Chandler,1,,,0
Jeremy Lin,0,,,0
Jeremy Lin,0,,,0
Jon Leuer,0,,,0
Jon Leuer,1,,,0
Kemba Walker,1,,,0
Kemba Walker,1,,,0
Frank Kaminsky,0,,,0
Frank Kaminsky,1,,,0
Cody Zeller,0,,,0
Cody Zeller,1,,,0
Kemba Walker,1,,,0
Kemba Walker,1,,,0
Kemba Walker,1,,,0
Kemba Walker,0,,,0
Mirza Teletovic,1,,,0
Mirza Teletovic,1,,,0
Kevin Durant,1,,,0
Kevin Durant,1,,,0
Steven Adams,0,,,0
Steven Adams,1,,,0
Mario Chalmers,0,,,0
Mario Chalmers,1,,,0
Anthony Morrow,1,,,0
Zach Randolph,1,,,0
Zach Randolph,1,,,0
Matt Barnes,0,,,0
Matt Barnes,0,,,0
Russell Westbrook,1,,,0
Russell Westbrook,1,,,0
Serge Ibaka,0,,,0
Steven Adams,1,,,0
Steven Adams,0,,,0
Russell Westbrook,1,,,0
Russell Westbrook,1,,,0
Kevin Durant,1,,,0
Kevin Durant,1,,,0
Mario Chalmers,0,,,0
Mario Chalmers,1,,,0
Marc Gasol,1,,,0
Marc Gasol,1,,,0
Tony Allen,1,,,0
Andre Roberson,1,,,0
Marc Gasol,1,,,0
Marc Gasol,1,,,0
Kevin Durant,1,,,0
Kevin Durant,1,,,0
Russell Westbrook,1,,,0
Russell Westbrook,1,,,0
Serge Ibaka,1,,,0
Serge Ibaka,0,,,0
Nick Collison,1,,,0
Nick Collison,1,,,0
Jeff Green,1,,,0
Jeff Green,1,,,0
Tony Allen,0,,,0
Tony Allen,1,,,0
Mario Chalmers,0,,,0
Mario Chalmers,1,,,0
Anthony Morrow,1,,,0
Anthony Morrow,1,,,0
Anthony Morrow,1,,,0
Enes Kanter,1,,,0
Enes Kanter,1,,,0
Enes Kanter,1,,,0
JaMychal Green,1,,,0
JaMychal Green,0,,,0
Dion Waiters,1,,,0
Dion Waiters,0,,,0
Anthony Morrow,1,,,0
Anthony Morrow,1,,,0
Vince Carter,1,,,0
Vince Carter,1,,,0
Ryan Hollins,1,,,0
Paul Pierce,1,,,0
Paul Pierce,1,,,0
Chris Paul,0,,,0
Allen Crabbe,1,,,0
Allen Crabbe,1,,,0
Chris Paul,1,,,0
Chris Paul,1,,,0
DeAndre Jordan,1,,,0
DeAndre Jordan,0,,,0
Maurice Harkless,0,,,1
Maurice Harkless,0,,,1
Jamal Crawford,1,,,1
Ed Davis,1,,,1
Ed Davis,1,,,1
Cole Aldrich,1,,,1
Cole Aldrich,1,,,1
Al-Farouq Aminu,1,,,0
Al-Farouq Aminu,0,,,0
Wesley Johnson,1,,,1
Wesley Johnson,1,,,1
Chris Paul,1,,,1
JJ Redick,1,,,1
JJ Redick,1,,,1
Mason Plumlee,0,,,1
Mason Plumlee,1,,,1
Mason Plumlee,0,,,1
Mason Plumlee,1,,,1
Mason Plumlee,1,,,1
Mason Plumlee,0,,,1
Noah Vonleh,1,,,1
Mason Plumlee,1,,,1
Mason Plumlee,1,,,1
Maurice Harkless,0,,,0
Ed Davis,0,,,0
Ed Davis,0,,,0
DeAndre Jordan,0,,,0
DeAndre Jordan,1,,,0
Damian Lillard,1,,,0
Damian Lillard,1,,,0
Damian Lillard,0,,,0
Paul Millsap,1,,,0
Paul Millsap,1,,,0
Tiago Splitter,1,,,0
Tiago Splitter,1,,,0
Isaiah Canaan,1,,,1
Dennis Schroder,1,,,0
Dennis Schroder,1,,,0
Jahlil Okafor,1,,,0
Nerlens Noel,0,,,0
Nerlens Noel,1,,,0
Jahlil Okafor,0,,,0
Carl Landry,0,,,0
Paul Millsap,1,,,1
Paul Millsap,1,,,1
Al Horford,1,,,1
Nik Stauskas,0,,,1
Nik Stauskas,1,,,1
JaKarr Sampson,1,,,1
JaKarr Sampson,1,,,1
JaKarr Sampson,0,,,1
JaKarr Sampson,0,,,1
Jahlil Okafor,1,,,1
Jahlil Okafor,1,,,1
Jerami Grant,0,,,0
Kent Bazemore,1,,,0
Kent Bazemore,1,,,1
Kent Bazemore,1,,,1
Jerami Grant,0,,,1
Isaiah Canaan,1,,,1
Thabo Sefolosha,0,,,1
Al Horford,1,,,1
Al Horford,1,,,1
Isaiah Canaan,1,,,1
Isaiah Canaan,0,,,1
Jerami Grant,1,,,1
Jerami Grant,1,,,1
Justin Holiday,1,,,1
Justin Holiday,0,,,1
Jerami Grant,0,,,1
Jerami Grant,1,,,1
JaKarr Sampson,1,,,1
JaKarr Sampson,1,,,1
Mike Scott,0,,,1
Mike Scott,0,,,1
Nikola Mirotic,0,,,0
Nikola Mirotic,1,,,0
Kelly Olynyk,1,,,0
Kelly Olynyk,1,,,0
Jared Sullinger,1,,,0
Jared Sullinger,0,,,0
Isaiah Thomas,1,,,0
Jimmy Butler,1,,,0
Jimmy Butler,1,,,0
Marcus Smart,1,,,0
Marcus Smart,1,,,0
Jimmy Butler,1,,,0
Jae Crowder,1,,,0
Jae Crowder,1,,,0
Isaiah Thomas,1,,,0
Isaiah Thomas,1,,,0
Jimmy Butler,1,,,0
Jimmy Butler,1,,,0
Tony Snell,1,,,0
Tony Snell,1,,,0
Jared Sullinger,1,,,0
Jared Sullinger,1,,,0
Jae Crowder,1,,,0
Jae Crowder,0,,,0
Jae Crowder,0,,,0
Jae Crowder,0,,,0
Jae Crowder,1,,,0
Jimmy Butler,0,,,0
Jimmy Butler,1,,,0
Nikola Mirotic,1,,,0
Nikola Mirotic,1,,,0
Isaiah Thomas,1,,,0
Isaiah Thomas,0,,,0
Evan Turner,1,,,0
Evan Turner,1,,,0
Pau Gasol,1,,,0
Pau Gasol,0,,,0
Jimmy Butler,1,,,0
Jimmy Butler,1,,,0
Gordon Hayward,0,,,0
James Harden,0,,,0
James Harden,1,,,0
Rodney Hood,1,,,0
Rodney Hood,1,,,0
Rodney Hood,1,,,0
James Harden,1,,,0
James Harden,1,,,0
James Harden,0,,,0
James Harden,1,,,0
Clint Capela,0,,,0
Clint Capela,0,,,0
Trey Lyles,0,,,0
Trey Lyles,1,,,0
Jeff Withey,1,,,0
Jeff Withey,1,,,0
Clint Capela,1,,,0
Clint Capela,1,,,0
Rodney Hood,1,,,0
Rodney Hood,1,,,0
James Harden,1,,,0
James Harden,1,,,0
Gordon Hayward,0,,,0
Trey Burke,1,,,0
Trey Burke,0,,,0
Marcus Thornton,1,,,0
Marcus Thornton,0,,,0
Montrezl Harrell,1,,,0
Montrezl Harrell,0,,,0
Trey Lyles,0,,,0
Trey Lyles,0,,,0
Clint Capela,0,,,0
Clint Capela,1,,,0
Gordon Hayward,1,,,0
Gordon Hayward,1,,,0
Montrezl Harrell,1,,,0
Montrezl Harrell,1,,,0
James Harden,1,,,0
James Harden,0,,,0
Terrence Jones,1,,,0
Terrence Jones,1,,,0
Marcus Thornton,1,,,0
Marcus Thornton,1,,,0
Quincy Acy,1,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
Ben McLemore,0,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
Kobe Bryant,0,,,0
Kobe Bryant,1,,,0
Kobe Bryant,1,,,0
Kobe Bryant,1,,,0
Jordan Clarkson,1,,,0
Marco Belinelli,1,,,0
Kobe Bryant,1,,,0
Julius Randle,1,,,0
Julius Randle,1,,,0
DeMarcus Cousins,0,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
Rudy Gay,1,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
Ben McLemore,0,,,0
Ben McLemore,1,,,0
Brandon Bass,1,,,0
Brandon Bass,1,,,0
Larry Nance Jr.,1,,,0
Larry Nance Jr.,1,,,0
Kobe Bryant,0,,,0
Lou Williams,1,,,0
Lou Williams,0,,,0
Larry Nance Jr.,1,,,0
Brandon Bass,1,,,0
Brandon Bass,1,,,0
Kobe Bryant,1,,,0
Kobe Bryant,1,,,0
Rudy Gay,0,,,0
Rudy Gay,0,,,0
Marco Belinelli,0,,,0
Marco Belinelli,1,,,0
Lou Williams,1,,,0
Lou Williams,1,,,0
Quincy Acy,0,,,0
Quincy Acy,1,,,0
Jordan Clarkson,1,,,0
Jordan Clarkson,1,,,0
D'Angelo Russell,1,,,0
D'Angelo Russell,0,,,0
D'Angelo Russell,1,,,0
Julius Randle,1,,,0
Julius Randle,1,,,0
Rajon Rondo,0,,,0
Rajon Rondo,1,,,0
DeMarcus Cousins,0,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
DeMarcus Cousins,1,,,0
Jared Dudley,1,,,0
Jared Dudley,1,,,0
Jonas Valanciunas,1,,,0
Jonas Valanciunas,1,,,0
John Wall,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
Ramon Sessions,1,,,0
Otto Porter Jr.,1,,,0
Otto Porter Jr.,1,,,0
John Wall,1,,,0
Jonas Valanciunas,1,,,0
Jonas Valanciunas,1,,,0
John Wall,1,,,0
Luis Scola,1,,,0
Luis Scola,1,,,0
Jonas Valanciunas,0,,,0
Jonas Valanciunas,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
Luis Scola,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
Kelly Oubre Jr.,1,,,1
Kelly Oubre Jr.,0,,,1
Kyle Lowry,1,,,1
Kyle Lowry,1,,,1
DeMar DeRozan,0,,,0
Ramon Sessions,1,,,0
Ramon Sessions,1,,,0
Marcin Gortat,1,,,0
Marcin Gortat,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
Otto Porter Jr.,1,,,0
DeMar DeRozan,1,,,0
DeMar DeRozan,1,,,0
Cory Joseph,1,,,0
Cory Joseph,1,,,0
Bojan Bogdanovic,1,,,0
Bojan Bogdanovic,1,,,0
Tobias Harris,0,,,0
Tobias Harris,1,,,0
Shane Larkin,1,,,0
Nikola Vucevic,1,,,0
Markel Brown,1,,,0
Markel Brown,1,,,0
Thaddeus Young,1,,,0
Thaddeus Young,0,,,0
Tobias Harris,0,,,0
Tobias Harris,1,,,0
Shane Larkin,0,,,0
Brook Lopez,1,,,0
Brook Lopez,1,,,0
Nikola Vucevic,1,,,0
Donald Sloan,0,,,0
Donald Sloan,0,,,0
Markel Brown,0,,,0
Markel Brown,1,,,0
Brook Lopez,1,,,0
Brook Lopez,0,,,0
Brook Lopez,1,,,0
Brook Lopez,0,,,0
Brook Lopez,0,,,0
Brook Lopez,1,,,0
Gary Harris,1,,,0
Gary Harris,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Jeff Green,1,,,0
Jeff Green,1,,,0
Mario Chalmers,1,,,0
Mario Chalmers,1,,,0
Tony Allen,1,,,0
Zach Randolph,1,,,0
Zach Randolph,1,,,0
JJ Hickson,0,,,0
JJ Hickson,1,,,0
Marc Gasol,1,,,0
Jeff Green,1,,,0
Jeff Green,0,,,0
Matt Barnes,1,,,0
Matt Barnes,1,,,0
Matt Barnes,1,,,0
Matt Barnes,1,,,0
Jeff Green,0,,,0
Jeff Green,1,,,0
Jeff Green,1,,,0
Jeff Green,0,,,0
Joffrey Lauvergne,0,,,0
Jusuf Nurkic,1,,,0
Jusuf Nurkic,1,,,0
Zach Randolph,1,,,0
Zach Randolph,0,,,0
Marc Gasol,0,,,0
Marc Gasol,1,,,0
Jusuf Nurkic,0,,,0
Zach Randolph,1,,,0
Zach Randolph,0,,,0
Zach Randolph,1,,,0
Zach Randolph,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Tony Allen,1,,,0
Tony Allen,0,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
Mario Chalmers,1,,,0
Mario Chalmers,1,,,0
Danilo Gallinari,1,,,0
Danilo Gallinari,1,,,0
LeBron James,0,,,0
LeBron James,1,,,0
LeBron James,1,,,0
LeBron James,1,,,0
Kevin Love,1,,,0
Ricky Rubio,1,,,0
Ricky Rubio,1,,,0
Kevin Love,1,,,0
Kevin Love,0,,,0
Andrew Wiggins,0,,,0
Andrew Wiggins,1,,,0
Iman Shumpert,1,,,1
Iman Shumpert,1,,,1
Shabazz Muhammad,1,,,1
Shabazz Muhammad,1,,,0
Richard Jefferson,1,,,0
Richard Jefferson,1,,,0
Shabazz Muhammad,0,,,0
Shabazz Muhammad,1,,,0
Shabazz Muhammad,0,,,0
Shabazz Muhammad,1,,,0
Kevin Martin,1,,,0
Kevin Martin,1,,,0
Kevin Love,1,,,0
Kevin Love,1,,,0
Andrew Wiggins,1,,,0
Andrew Wiggins,1,,,0
Andrew Wiggins,1,,,0
Andrew Wiggins,0,,,0
Kevin Love,1,,,1
Kevin Love,1,,,1
JR Smith,1,,,1
JR Smith,1,,,1
Andrew Wiggins,1,,,1
Andrew Wiggins,0,,,1
Kevin Love,1,,,1
Kevin Love,1,,,1
Andrew Wiggins,0,,,0
Andrew Wiggins,1,,,0
Kevin Love,1,,,0
Kevin Love,1,,,1
Shabazz Muhammad,1,,,0
Shabazz Muhammad,1,,,0
Tristan Thompson,1,,,0
Tristan Thompson,1,,,1
Shabazz Muhammad,1,,,1
Shabazz Muhammad,1,,,1
Kyrie Irving,1,,,1
Kyrie Irving,1,,,1
Timofey Mozgov,1,,,1
Timofey Mozgov,0,,,1
Andrew Wiggins,1,,,1
Andrew Wiggins,1,,,1
Jared Cunningham,1,,,1
Jared Cunningham,1,,,1
Paul George,1,,,0
Paul George,0,,,0
Paul George,1,,,0
Ryan Anderson,1,,,0
Ryan Anderson,1,,,0
Ryan Anderson,0,,,0
Ryan Anderson,1,,,0
Myles Turner,0,,,0
Myles Turner,1,,,0
Paul George,1,,,0
Paul George,1,,,0
Eric Gordon,0,,,0
Eric Gordon,1,,,0
Omer Asik,0,,,0
Omer Asik,1,,,0
Tyreke Evans,1,,,0
Tyreke Evans,1,,,0
Ian Mahinmi,1,,,0
Lavoy Allen,1,,,0
Lavoy Allen,0,,,0
Jrue Holiday,1,,,0
Jrue Holiday,1,,,0
Tyreke Evans,1,,,0
